srcLabelIx,srcLabelName,dstLabelId
3537,Dicaeum pectorale,5367
3538,Dicaeum proprium,5368
3539,Dicaeum pygmaeum,5369
3540,Dicaeum schistaceiceps,5373
3541,Dicaeum trigonostigma,5374
3542,Dicaeum tristrami,5375
3543,Dicaeum trochileum,5376
3544,Dicaeum virescens,5378
3545,Dicaeum vulneratum,5379
3546,Diceroprocta apache,5380
3547,Diceroprocta azteca,5383
3548,Diceroprocta cinctifera,5388
3549,Diceroprocta delicata,5390
3550,Diceroprocta eugraphica,5392
3551,Megatibicen grossa,5394
3552,Diceroprocta marevagans,5396
3553,Diceroprocta olympusa,5399
3554,Diceroprocta swalei,5401
3555,Diceroprocta texana,5402
3556,Diceroprocta viridifascia,5403
3557,Diceroprocta vitripennis,5404
3558,Dichrozona cincta,5406
3559,Dicrurus adsimilis,5411
3560,Dicrurus aeneus,5412
3561,Dicrurus andamanensis,5414
3562,Dicrurus annectens,5415
3563,Dicrurus atactus,5416
3564,Dicrurus atripennis,5417
3565,Dicrurus balicassius,5418
3566,Dicrurus bracteatus,5419
3567,Dicrurus caerulescens,5420
3568,Dicrurus densus,5421
3569,Dicrurus divaricatus,5422
3570,Dicrurus forficatus,5423
3571,Dicrurus hottentottus,5424
3572,Dicrurus leucophaeus,5425
3573,Dicrurus lophorinus,5426
3574,Dicrurus ludwigii,5427
3575,Dicrurus macrocercus,5428
3576,Dicrurus menagei,5430
3577,Dicrurus modestus,5431
3578,Dicrurus montanus,5432
3579,Dicrurus occidentalis,5433
3580,Dicrurus palawanensis,5434
3581,Dicrurus paradiseus,5435
3582,Dicrurus remifer,5436
3583,Dicrurus sharpei,5437
3584,Dicrurus striatus,5438
3585,Dicrurus sumatranus,5439
3586,Didelphis virginiana,5443
3587,Diemeniana euronotiana,5445
3588,Diglossa albilatera,5449
3589,Diglossa baritula,5450
3590,Diglossa brunneiventris,5451
3591,Diglossa caerulescens,5452
3592,Diglossa carbonaria,5453
3593,Diglossa cyanea,5454
3594,Diglossa glauca,5456
3595,Diglossa gloriosa,5457
3596,Diglossa gloriosissima,5458
3597,Diglossa humeralis,5459
3598,Diglossa indigotica,5460
3599,Diglossa lafresnayii,5461
3600,Diglossa major,5462
3601,Diglossa mystacalis,5463
3602,Diglossa plumbea,5464
3603,Diglossa sittoides,5465
3604,Dimissalna dimissa,5469
3605,Dinemellia dinemelli,5471
3606,Dinopium benghalense,5472
3607,Dinopium everetti,5473
3608,Dinopium javanense,5474
3609,Dinopium psarodes,5475
3610,Gecinulus rafflesii,5476
3611,Dinopium shorii,5478
3612,Diomedea antipodensis,5479
3613,Diomedea epomophora,5481
3614,Diomedea exulans,5482
3615,Diopsittaca nobilis,5485
3616,Melaenornis chocolatinus,5487
3617,Melaenornis fischeri,5488
3618,Discosura conversii,5497
3619,Discosura langsdorffi,5498
3620,Discosura popelairii,5500
3621,Diuca diuca,5503
3622,Ptiloxena atroviolacea,5504
3623,Dives dives,5505
3624,Dives warczewiczi,5506
3625,Dociostaurus jagoi,5508
3626,Dociostaurus maroccanus,5510
3627,Dolichonyx oryzivorus,5512
3628,Doliornis remseni,5513
3629,Doliornis sclateri,5514
3630,Donacobius atricapilla,5515
3631,Donacospiza albifrons,5516
3632,Doricha eliza,5518
3633,Doricha enicura,5519
3634,Dorisiana noriegai,5521
3635,Doryfera johannae,5522
3636,Doryfera ludovicae,5523
3637,Dremomys pernyi,5526
3638,Drepanis coccinea,5527
3639,Drepanoptila holosericea,5528
3640,Drepanorhynchus reichenowi,5529
3641,Drepanornis albertisi,5530
3642,Drepanornis bruijnii,5531
3643,Dreptes thomensis,5532
3644,Dromaius novaehollandiae,5537
3645,Dromas ardeola,5538
3646,Dromococcyx pavoninus,5539
3647,Dromococcyx phasianellus,5540
3648,Drymodes beccarii,5544
3649,Drymodes brunneopygia,5545
3650,Drymodes superciliaris,5546
3651,Drymophila caudata,5547
3652,Drymophila devillei,5548
3653,Drymophila ferruginea,5549
3654,Drymophila genei,5550
3655,Drymophila hellmayri,5551
3656,Drymophila klagesi,5552
3657,Drymophila malura,5553
3658,Drymophila ochropyga,5554
3659,Drymophila rubricollis,5555
3660,Drymophila squamata,5556
3661,Drymophila striaticeps,5557
3662,Drymornis bridgesii,5559
3663,Drymotoxeres pucheranii,5560
3664,Dryobates affinis,5561
3665,Dryobates albolarvatus,5563
3666,Dryobates arizonae,5565
3667,Dryobates borealis,5567
3668,Dryobates callonotus,5569
3669,Dryobates cassini,5571
3670,Dryobates dignus,5575
3671,Dryobates frontalis,5577
3672,Dryobates fumigatus,5579
3673,Dryobates kirkii,5581
3674,Dryobates lignarius,5583
3675,Dryobates maculifrons,5585
3676,Dryobates mixtus,5587
3677,Dryobates nigriceps,5589
3678,Dryobates nuttallii,5591
3679,Dryobates passerinus,5592
3680,Dryobates pubescens,5594
3681,Dryobates sanguineus,5595
3682,Dryobates scalaris,5596
3683,Dryobates spilogaster,5597
3684,Dryobates stricklandi,5599
3685,Dryobates villosus,5602
3686,Dryocopus hodgei,5604
3687,Dryocopus javensis,5605
3688,Dryocopus lineatus,5606
3689,Dryocopus martius,5607
3690,Dryocopus pileatus,5608
3691,Dryocopus schulzii,5609
3692,Dryolimnas cuvieri,5610
3693,Dryophytes andersonii,5611
3694,Dryophytes arenicolor,5613
3695,Dryophytes avivoca,5616
3696,Dryophytes chrysoscelis x femoralis,5619
3697,Dryophytes chrysoscelis,5620
3698,Dryophytes cinerea x gratiosa,5623
3699,Dryophytes cinereus,5624
3700,Dryophytes eximius,5627
3701,Dryophytes femoralis,5629
3702,Dryophytes gratiosus,5630
3703,Hyla suweonensis,5633
3704,Dryophytes japonicus,5634
3705,Dryophytes squirellus,5638
3706,Dryophytes versicolor,5640
3707,Dryoscopus angolensis,5645
3708,Dryoscopus cubla,5646
3709,Dryoscopus gambensis,5647
3710,Dryoscopus pringlii,5648
3711,Dryoscopus sabini,5649
3712,Dryoscopus senegalensis,5650
3713,Dubusia castaneoventris,5652
3714,Dubusia taeniata,5653
3715,Ducetia japonica,5655
3716,Ducula aenea,5657
3717,Ducula badia,5660
3718,Ducula cuprea,5661
3719,Ducula bakeri,5662
3720,Ducula basilica,5663
3721,Ducula bicolor,5664
3722,Ducula brenchleyi,5665
3723,Ducula chalconota,5667
3724,Ducula concinna,5669
3725,Ducula finschii,5670
3726,Ducula forsteni,5671
3727,Ducula galeata,5672
3728,Ducula geelvinkiana,5673
3729,Ducula goliath,5674
3730,Ducula lacernulata,5675
3731,Ducula latrans,5676
3732,Ducula myristicivora,5679
3733,Ducula neglecta,5680
3734,Ducula oceanica,5682
3735,Ducula pacifica,5683
3736,Ducula perspicillata,5684
3737,Ducula pickeringii,5685
3738,Ducula pinon,5686
3739,Ducula pistrinaria,5687
3740,Ducula poliocephala,5688
3741,Ducula rosacea,5689
3742,Ducula rubricera,5690
3743,Ducula rufigaster,5691
3744,Ducula spilorrhoa,5692
3745,Ducula whartoni,5694
3746,Ducula zoeae,5695
3747,Duellmanohyla salvadorensis,5701
3748,Dulus dominicus,5703
3749,Dumetella carolinensis,5704
3750,Dumetia atriceps,5705
3751,Dumetia hyperythra,5706
3752,Dundubia annandalei,5707
3753,Dundubia nagarasingna,5708
3754,Dundubia vaginata,5712
3755,Botaurus flavicollis,5719
3756,Duttaphrynus melanostictus,5721
3757,Dyaphorophyia castanea,5725
3758,Dyaphorophyia hormophora,5726
3759,Dyaphorophyia tonsa,5728
3760,Dysithamnus leucostictus,5731
3761,Dysithamnus mentalis,5732
3762,Dysithamnus occidentalis,5733
3763,Dysithamnus plumbeus,5734
3764,Dysithamnus puncticeps,5735
3765,Dysithamnus stictothorax,5736
3766,Dysithamnus striaticeps,5737
3767,Dysithamnus xanthopterus,5738
3768,Dyticopycna semiclara,5739
3769,Eclectus polychloros,5745
3770,Eclectus roratus,5746
3771,Edolisoma anale,5755
3772,Edolisoma erythropygium,5757
3773,Edolisoma mindanense,5758
3774,Edolisoma tenuirostre,5760
3775,Egretta caerulea,5765
3776,Egretta dimorpha,5766
3777,Egretta garzetta,5768
3778,Egretta gularis,5769
3779,Egretta novaehollandiae,5770
3780,Egretta picata,5771
3781,Egretta rufescens,5772
3782,Egretta sacra,5773
3783,Egretta thula,5774
3784,Egretta tricolor,5775
3785,Eidolon helvum,5776
3786,Eira barbara,5777
3787,Elachistocleis bicolor,5778
3788,Elachistocleis,5786
3789,Elachura formosa,5787
3790,Elaenia albiceps,5789
3791,Elaenia brachyptera,5790
3792,Elaenia chilensis,5791
3793,Elaenia chiriquensis,5792
3794,Elaenia cristata,5793
3795,Elaenia dayi,5794
3796,Elaenia fallax,5795
3797,Elaenia flavogaster,5796
3798,Elaenia frantzii,5797
3799,Elaenia gigas,5798
3800,Elaenia martinica,5799
3801,Elaenia mesoleuca,5800
3802,Elaenia obscura,5801
3803,Elaenia olivina,5802
3804,Elaenia pallatangae,5803
3805,Elaenia parvirostris,5804
3806,Elaenia pelzelni,5805
3807,Elaenia ridleyana,5806
3808,Elaenia ruficeps,5807
3809,Elaenia sordida,5808
3810,Elaenia spectabilis,5809
3811,Elaenia strepera,5810
3812,Elanoides forficatus,5811
3813,Elanus axillaris,5812
3814,Elanus caeruleus,5813
3815,Elanus leucurus,5814
3816,Elaphrornis palliseri,5819
3817,Electron carinatum,5821
3818,Electron platyrhynchum,5822
3819,Eleoscytalopus indigoticus,5823
3820,Eleoscytalopus psychopompus,5824
3821,Eleothreptus anomalus,5825
3822,Eleothreptus candicans,5826
3823,Elephas maximus,5827
3824,Eleutherodactylidae,5829
3825,Eleutherodactylus abbotti,5830
3826,Eleutherodactylus antillensis,5833
3827,Eleutherodactylus brittoni,5836
3828,Eleutherodactylus campi,5837
3829,Eleutherodactylus cochranae,5838
3830,Eleutherodactylus cooki,5839
3831,Eleutherodactylus coqui,5840
3832,Eleutherodactylus flavescens,5843
3833,Eleutherodactylus gossei,5845
3834,Eleutherodactylus inoptatus,5849
3835,Eleutherodactylus johnstonei,5853
3836,Eleutherodactylus marnockii,5858
3837,Eleutherodactylus montserratae,5863
3838,Eleutherodactylus nitidus,5864
3839,Eleutherodactylus planirostris,5871
3840,Eleutherodactylus portoricensis,5872
3841,Eleutherodactylus,5882
3842,Eliomys quercinus,5887
3843,Elliotomyia chionogaster,5888
3844,Elliotomyia viridicauda,5889
3845,Elminia albicauda,5890
3846,Elminia albiventris,5891
3847,Elminia albonotata,5892
3848,Elminia longicauda,5893
3849,Elminia nigromitrata,5894
3850,Emarginata schlegelii,5895
3851,Emarginata sinuata,5896
3852,Emarginata tractrac,5897
3853,Emberiza affinis,5899
3854,Emberiza aureola,5900
3855,Emberiza bruniceps,5901
3856,Emberiza buchanani,5902
3857,Emberiza cabanisi,5903
3858,Emberiza caesia,5904
3859,Emberiza calandra,5905
3860,Emberiza capensis,5906
3861,Emberiza chrysophrys,5907
3862,Emberiza cia,5908
3863,Emberiza cineracea,5909
3864,Emberiza cioides,5910
3865,Emberiza cirlus,5911
3866,Emberiza citrinella,5912
3867,Emberiza elegans,5913
3868,Emberiza flaviventris,5914
3869,Emberiza fucata,5915
3870,Emberiza godlewskii,5916
3871,Emberiza goslingi,5917
3872,Emberiza hortulana,5918
3873,Emberiza impetuani,5919
3874,Emberiza koslowi,5921
3875,Emberiza lathami,5922
3876,Emberiza leucocephalos,5923
3877,Emberiza melanocephala,5924
3878,Emberiza pallasi,5925
3879,Emberiza personata,5926
3880,Emberiza poliopleura,5927
3881,Emberiza pusilla,5928
3882,Emberiza rustica,5929
3883,Emberiza rutila,5930
3884,Emberiza sahari,5931
3885,Emberiza schoeniclus,5932
3886,Emberiza siemsseni,5933
3887,Emberiza spodocephala,5934
3888,Emberiza stewarti,5935
3889,Emberiza striolata,5936
3890,Emberiza sulphurata,5937
3891,Emberiza tahapisi,5938
3892,Emberiza tristrami,5939
3893,Emberiza variabilis,5940
3894,Emberiza yessoensis,5942
3895,Emberizoides herbicola,5943
3896,Emberizoides ypiranganus,5944
3897,Embernagra longicauda,5945
3898,Embernagra platensis,5946
3899,Emblema modesta,5947
3900,Emblema pictum,5948
3901,Emblema ruficauda,5949
3902,Eminia lepida,5950
3903,Empidonax affinis,5951
3904,Empidonax albigularis,5952
3905,Empidonax alnorum,5953
3906,Empidonax atriceps,5954
3907,Empidonax difficilis,5955
3908,Empidonax flavescens,5956
3909,Empidonax flaviventris,5957
3910,Empidonax fulvifrons,5958
3911,Empidonax hammondii,5959
3912,Empidonax minimus,5960
3913,Empidonax oberholseri,5961
3914,Empidonax occidentalis,5962
3915,Empidonax traillii,5963
3916,Empidonax virescens,5964
3917,Empidonax wrightii,5965
3918,Empidonomus aurantioatrocristatus,5966
3919,Empidonomus varius,5968
3920,Empidornis semipartitus,5969
3921,Engystomops petersi,5980
3922,Engystomops pustulosus,5982
3923,Enhydra lutris,5984
3924,Enicognathus ferrugineus,5985
3925,Enicognathus leptorhynchus,5986
3926,Enicurus borneensis,5987
3927,Enicurus immaculatus,5988
3928,Enicurus leschenaulti,5989
3929,Enicurus maculatus,5990
3930,Enicurus ruficapillus,5991
3931,Enicurus schistaceus,5992
3932,Enicurus scouleri,5993
3933,Enodes erythrophris,5995
3934,Ensifera ensifera,5997
3935,Entomodestes coracinus,5998
3936,Entomodestes leucotis,5999
3937,Entomyzon cyanotis,6000
3938,Eolophus roseicapilla,6002
3939,Eophona migratoria,6003
3940,Eophona personata,6004
3941,Eopsaltria australis,6005
3942,Eopsaltria capito,6006
3943,Eopsaltria georgiana,6007
3944,Eopsaltria griseogularis,6008
3945,Eopsaltria leucops,6009
3946,Eopsaltria placens,6010
3947,Eopycna repanda,6013
3948,Ephippiger diurnus,6024
3949,Ephippiger ephippiger,6025
3950,Ephippiger terrestris,6031
3951,Ephippigerida areolaria,6032
3952,Epimachus fastosus,6041
3953,Epimachus meyeri,6042
3954,Epinecrophylla amazonica,6043
3955,Epinecrophylla haematonota,6044
3956,Epinecrophylla erythrura,6045
3957,Epinecrophylla fulviventris,6046
3958,Epinecrophylla gutturalis,6047
3959,Epinecrophylla leucophthalma,6048
3960,Epinecrophylla ornata,6049
3961,Epinecrophylla spodionota,6050
3962,Epipedobates boulengeri,6057
3963,Epomophorus gambianus,6065
3964,Epomophorus wahlbergi,6067
3965,Eptesicus serotinus,6076
3966,Epthianura albifrons,6078
3967,Epthianura aurifrons,6079
3968,Epthianura crocea,6080
3969,Epthianura tricolor,6081
3970,Equus asinus,6082
3971,Equus caballus,6086
3972,Eremalauda eremodites,6094
3973,Ochetorhynchus phoenicurus,6095
3974,Eremomela atricollis,6096
3975,Eremomela badiceps,6097
3976,Eremomela canescens,6098
3977,Eremomela flavicrissalis,6099
3978,Eremomela gregalis,6100
3979,Eremomela icteropygialis,6101
3980,Eremomela pusilla,6102
3981,Eremomela scotops,6104
3982,Eremomela turneri,6105
3983,Eremomela usticollis,6106
3984,Eremophila alpestris,6113
3985,Eremophila bilopha,6114
3986,Eremopterix griseus,6116
3987,Eremopterix hova,6117
3988,Eremopterix leucopareia,6118
3989,Eremopterix leucotis,6119
3990,Eremopterix nigriceps,6120
3991,Eremopterix verticalis,6122
3992,Erethizon dorsata,6123
3993,Erignathus barbatus,6131
3994,Erinaceus europaeus,6132
3995,Erinaceus roumanicus,6133
3996,Eriocnemis aline,6134
3997,Eriocnemis cupreoventris,6135
3998,Eriocnemis derbyi,6136
3999,Eriocnemis luciani,6138
4000,Eriocnemis vestita,6142
4001,Larvivora akahige,6147
4002,Larvivora tanensis,6148
4003,Larvivora komadori,6149
4004,Larvivora namiyei,6150
4005,Erithacus rubecula,6151
4006,Erpornis zantholeuca,6152
4007,Erythrocercus holochlorus,6156
4008,Erythrocercus livingstonei,6157
4009,Erythrocercus mccallii,6158
4010,Erythrogenys erythrocnemis,6159
4011,Erythrogenys erythrogenys,6160
4012,Erythrogenys gravivox,6162
4013,Erythrogenys hypoleucos,6163
4014,Erythrogenys imberbis,6164
4015,Erythrogenys mcclellandi,6165
4016,Erythrogenys swinhoei,6166
4017,Erythrogonys cinctus,6167
4018,Erythropitta arquata,6172
4019,Erythropitta celebensis,6173
4020,Erythropitta erythrogaster,6174
4021,Erythropitta macklotii,6175
4022,Erythropitta novaehibernicae,6177
4023,Erythropitta rubrinucha,6179
4024,Erythropitta rufiventris,6180
4025,Erythropitta dohertyi,6181
4026,Erythropitta granatina,6182
4027,Erythropitta kochi,6183
4028,Erythropitta ussheri,6184
4029,Erythropitta venusta,6185
4030,Erythrotriorchis radiatus,6186
4031,Erythrura hyperythra,6189
4032,Erythrura pealii,6191
4033,Erythrura prasina,6192
4034,Erythrura trichroa,6194
4035,Esacus magnirostris,6197
4036,Esacus recurvirostris,6198
4037,Eschrichtius robustus,6199
4038,Espadarana prosoblepon,6201
4039,Estrilda astrild,6202
4040,Glaucestrilda caerulescens,6204
4041,Estrilda kandti,6206
4042,Estrilda melpoda,6207
4043,Estrilda nonnula,6208
4044,Estrilda paludicola,6210
4045,Glaucestrilda perreini,6211
4046,Estrilda rhodopyga,6213
4047,Estrilda rufibarba,6214
4048,Glaucestrilda thomensis,6215
4049,Estrilda troglodytes,6216
4050,Eubalaena australis,6218
4051,Eubalaena glacialis,6219
4052,Eubucco bourcierii,6220
4053,Eubucco richardsoni,6221
4054,Eubucco tucinkae,6222
4055,Eubucco versicolor,6223
4056,Euchorthippus declivus,6225
4057,Euchorthippus elegantulus,6226
4058,Euchorthippus sardous,6228
4059,Euchrepomis callinota,6229
4060,Euchrepomis humeralis,6230
4061,Euchrepomis sharpei,6231
4062,Euchrepomis spodioptila,6232
4063,Eucometis penicillata,6234
4064,Euconocephalus nasutus,6235
4065,Euconocephalus varius,6236
4066,Eudocimus albus,6238
4067,Eudocimus ruber,6239
4068,Eudromia elegans,6240
4069,Eudromia formosa,6241
4070,Eudynamys melanorhynchus,6242
4071,Eudynamys scolopaceus,6243
4072,Eudynamys orientalis,6244
4073,Eudyptes chrysocome,6245
4074,Eudyptes chrysolophus,6246
4075,Eudyptes pachyrhynchus,6248
4076,Eudyptes schlegeli,6250
4077,Eudyptula minor,6252
4078,Eugenes fulgens,6255
4079,Eugenes spectabilis,6256
4080,Eugerygone rubra,6257
4081,Eugralla paradoxa,6259
4082,Eugryllodes escalerae,6260
4083,Eugryllodes pipiens,6261
4084,Eulacestoma nigropectus,6263
4085,Eulampis holosericeus,6264
4086,Eulampis jugularis,6265
4087,Eulemur fulvus,6269
4088,Eulemur rubriventer,6272
4089,Eulidia yarrellii,6276
4090,Eumetopias jubatus,6278
4091,Eumodicogryllus bordigalensis,6279
4092,Eumomota superciliosa,6282
4093,Eumops floridanus,6285
4094,Eumyias albicaudatus,6289
4095,Eumyias indigo,6290
4096,Eumyias panayensis,6291
4097,Eumyias sordidus,6292
4098,Eumyias thalassinus,6293
4099,Eunemobius carolinus,6294
4100,Eunemobius confusus,6295
4101,Eunemobius melodius,6296
4102,Euneornis campestris,6298
4103,Eunymphicus cornutus,6299
4104,Euodice cantans,6301
4105,Euodice malabarica,6302
4106,Eupetes macrocerus,6306
4107,Eupetomena cirrochloris,6307
4108,Eupetomena macroura,6308
4109,Euphagus carolinus,6309
4110,Euphagus cyanocephalus,6310
4111,Eupherusa cyanophrys,6311
4112,Eupherusa eximia,6312
4113,Eupherusa nigriventris,6313
4114,Eupherusa poliocerca,6314
4115,Eupherusa ridgwayi,6315
4116,Eupholidoptera astyla,6319
4117,Eupholidoptera chabrieri,6320
4118,Eupholidoptera garganica,6326
4119,Eupholidoptera magnifica,6333
4120,Eupholidoptera megastyla,6335
4121,Eupholidoptera smyrnensis,6338
4122,Euphonia affinis,6342
4123,Euphonia anneae,6343
4124,Euphonia cayennensis,6344
4125,Euphonia chalybea,6345
4126,Euphonia chlorotica,6346
4127,Euphonia chrysopasta,6347
4128,Euphonia concinna,6348
4129,Euphonia finschi,6349
4130,Euphonia fulvicrissa,6350
4131,Euphonia godmani,6351
4132,Euphonia gouldi,6352
4133,Euphonia hirundinacea,6353
4134,Euphonia imitans,6354
4135,Euphonia jamaica,6355
4136,Euphonia laniirostris,6356
4137,Euphonia luteicapilla,6357
4138,Euphonia mesochrysa,6358
4139,Euphonia minuta,6359
4140,Euphonia pectoralis,6360
4141,Euphonia plumbea,6361
4142,Euphonia rufiventris,6362
4143,Euphonia saturata,6363
4144,Euphonia trinitatis,6364
4145,Euphonia violacea,6365
4146,Euphonia xanthogaster,6366
4147,Euplectes afer,6368
4148,Euplectes albonotatus,6369
4149,Euplectes ardens,6370
4150,Euplectes axillaris,6373
4151,Euplectes capensis,6374
4152,Euplectes franciscanus,6376
4153,Euplectes gierowii,6377
4154,Euplectes hartlaubi,6378
4155,Euplectes hordeaceus,6379
4156,Euplectes macroura,6381
4157,Euplectes nigroventris,6382
4158,Euplectes orix,6383
4159,Euplectes progne,6384
4160,Eupodotis caerulescens,6386
4161,Lophotis ruficrista,6388
4162,Eupodotis senegalensis,6390
4163,Heterotetrax vigorsii,6391
4164,Eupsophus calcaratus,6394
4165,Eupsophus roseus,6396
4166,Eupsophus vertebralis,6397
4167,Euptilotis neoxenus,6398
4168,Eurillas ansorgei,6404
4169,Eurillas curvirostris,6405
4170,Eurillas gracilis,6406
4171,Eurillas latirostris,6407
4172,Eurillas virens,6408
4173,Eurocephalus anguitimens,6409
4174,Eurocephalus ruppelli,6410
4175,Eurostopodus argus,6411
4176,Eurostopodus diabolicus,6412
4177,Eurostopodus mystacalis,6413
4178,Eurostopodus papuensis,6415
4179,Euryceros prevostii,6417
4180,Eurylaimus javanicus,6418
4181,Eurylaimus ochromalus,6419
4182,Euryphara contentei,6420
4183,Euryptila subcinnamomea,6421
4184,Eurypyga helias,6422
4185,Eurystomus azureus,6423
4186,Eurystomus glaucurus,6424
4187,Eurystomus gularis,6425
4188,Eurystomus orientalis,6426
4189,Euscarthmus fulviceps,6427
4190,Euscarthmus meloryphus,6428
4191,Euscarthmus rufomarginatus,6429
4192,Euschistospiza cinereovinacea,6430
4193,Tamias sibiricus,6433
4194,Euterpnosia alpina,6435
4195,Euterpnosia chibensis,6438
4196,Euterpnosia hoppo,6442
4197,Euterpnosia varicolor,6447
4198,Euterpnosia viridifrons,6448
4199,Eutoxeres aquila,6451
